!NUMBER OF ENERGY LEVELS
41
!NUMBER OF COLL TRANS
820
!NUMBER OF COLL TEMPS
20
!COLL TEMPS
                      5.        10.        20.        30.        40.        50.        60.        70.        80.        90.       100.       200.       300.       500.       700.      1000.      1500.      2000.      2500.      3000.
! UP+ LOW+ COLLRATES(cm^3 s^-1)
   12      1  3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.7400E-13 3.2700E-13 2.9200E-13 2.8300E-13 3.1900E-13 4.0200E-13 5.3400E-13 6.1800E-13 6.5700E-13 6.6500E-13
   12      2  1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.6300E-12 1.8800E-12 2.1300E-12 2.5400E-12 2.8400E-12 3.1100E-12 3.3400E-12 3.3900E-12 3.3200E-12 3.2000E-12
   12      3  2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.5700E-12 2.3200E-12 2.1100E-12 1.9800E-12 2.0900E-12 2.4500E-12 3.1000E-12 3.5400E-12 3.7500E-12 3.7900E-12
   12      4  5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 5.9300E-12 6.9100E-12 7.6900E-12 8.9000E-12 9.7000E-12 1.0400E-11 1.1000E-11 1.1100E-11 1.0900E-11 1.0500E-11
   12      5  7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.7500E-12 7.3500E-12 6.8100E-12 6.2300E-12 6.2200E-12 6.7100E-12 7.8700E-12 8.7400E-12 9.1600E-12 9.2300E-12
   12      6  1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 1.6400E-11 2.0300E-11 2.2800E-11 2.5400E-11 2.6500E-11 2.7200E-11 2.7800E-11 2.7700E-11 2.7000E-11 2.6000E-11
   12      7  2.3478E-11 2.2182E-11 2.0886E-11 2.0128E-11 1.9591E-11 1.9173E-11 1.8833E-11 1.8545E-11 1.8295E-11 1.8075E-11 2.0400E-11 2.0400E-11 1.9300E-11 1.7600E-11 1.7100E-11 1.7700E-11 1.9900E-11 2.1700E-11 2.2600E-11 2.2600E-11
   12      8  3.5867E-11 3.6596E-11 3.7324E-11 3.7751E-11 3.8053E-11 3.8288E-11 3.8480E-11 3.8642E-11 3.8782E-11 3.8906E-11 4.0300E-11 5.4300E-11 6.4000E-11 7.5500E-11 8.1500E-11 8.6100E-11 8.8800E-11 8.7900E-11 8.4800E-11 8.0600E-11
   12      9  5.0633E-11 4.9245E-11 4.7857E-11 4.7045E-11 4.6469E-11 4.6022E-11 4.5656E-11 4.5348E-11 4.5080E-11 4.4844E-11 5.1400E-11 5.2600E-11 5.2100E-11 5.2000E-11 5.3100E-11 5.5800E-11 6.0000E-11 6.1900E-11 6.1500E-11 5.9700E-11
   12     10  6.5644E-11 7.5293E-11 8.4941E-11 9.0585E-11 9.4590E-11 9.7696E-11 1.0023E-10 1.0238E-10 1.0424E-10 1.0588E-10 1.0600E-10 1.4500E-10 1.7300E-10 2.1500E-10 2.4800E-10 2.8500E-10 3.2200E-10 3.3700E-10 3.3600E-10 3.2700E-10
